interval_minutes,deployment_id,deployment_day,butterfly_difference_cbrt,total_butterflies_t_lag,butterflies_direct_sun_t_lag,time_within_day_t,observation_order_within_day_t,actual_lag_minutes,temperature_avg,max_gust
270,SC10,SC10_20240122,0.0,0.0,0.0,300.0,2,270.0,15.821428571428571,4.1
270,SC10,SC10_20240122,1.4422495703074083,0.0,0.0,330.0,3,270.0,16.214285714285715,4.1
270,SC10,SC10_20240122,1.5874010519681994,0.0,0.0,360.0,4,270.0,16.285714285714285,4.1
270,SC10,SC10_20240122,1.4422495703074083,0.0,0.0,390.0,5,270.0,16.214285714285715,4.1
270,SC10,SC10_20240122,1.4422495703074083,0.0,0.0,420.0,6,270.0,16.107142857142858,4.1
270,SC10,SC10_20240122,1.4422495703074083,0.0,0.0,450.0,7,270.0,16.0,4.1
270,SC10,SC10_20240122,1.4422495703074083,0.0,0.0,480.0,8,270.0,15.821428571428571,4.1
270,SC10,SC10_20240122,1.2599210498948732,0.0,0.0,510.0,9,270.0,15.5,4.1
270,SC10,SC10_20240123,2.2239800905693152,0.0,0.0,270.0,1,270.0,12.964285714285714,3.0
270,SC10,SC10_20240123,1.5874010519681994,4.0,0.0,300.0,2,270.0,13.678571428571429,3.0
270,SC10,SC10_20240123,2.4101422641752297,3.0,0.0,330.0,3,270.0,14.535714285714286,3.0
270,SC10,SC10_20240123,2.2894284851066637,4.0,0.0,360.0,4,270.0,15.392857142857142,3.0
270,SC10,SC10_20240123,2.6207413942088964,3.0,0.0,390.0,5,270.0,16.25,3.8
270,SC10,SC10_20240123,6.036810736797685,3.0,0.0,420.0,6,270.0,17.035714285714285,3.8
270,SC10,SC10_20240123,5.778996565152129,4.0,4.0,450.0,7,270.0,17.607142857142858,3.8
270,SC10,SC10_20240123,5.506878446387352,6.0,6.0,480.0,8,270.0,18.107142857142858,3.8
270,SC10,SC10_20240123,6.179746605865644,9.0,9.0,510.0,9,270.0,18.285714285714285,3.8
270,SC10,SC10_20240124,-2.6207413942088964,260.0,0.0,270.0,1,270.0,12.214285714285714,1.6
270,SC10,SC10_20240124,2.7144176165949063,252.0,0.0,300.0,2,270.0,12.428571428571429,2.0
270,SC10,SC10_20240124,2.2239800905693152,268.0,0.0,330.0,3,270.0,12.607142857142858,2.0
270,SC10,SC10_20240124,3.0365889718756622,265.0,0.0,360.0,4,270.0,12.75,2.0
270,SC10,SC10_20240124,0.0,278.0,0.0,390.0,5,270.0,12.821428571428571,2.0
270,SC10,SC10_20240124,2.924017738212866,263.0,0.0,420.0,6,270.0,12.928571428571429,2.0
270,SC10,SC10_20240124,2.924017738212866,273.0,0.0,450.0,7,270.0,13.035714285714286,2.0
270,SC10,SC10_20240124,2.668401648721945,281.0,0.0,480.0,8,270.0,13.178571428571429,2.0
270,SC10,SC10_20240124,2.0,275.0,0.0,510.0,9,270.0,13.285714285714286,2.0
270,SC10,SC10_20240125,-5.289572472694207,187.0,0.0,270.0,1,270.0,12.607142857142858,2.4
270,SC10,SC10_20240125,-5.561297766521235,188.0,0.0,300.0,2,270.0,13.321428571428571,2.8
270,SC10,SC10_20240125,-5.915481699700716,230.0,0.0,330.0,3,270.0,14.142857142857142,2.8
270,SC10,SC10_20240125,-6.082201995573399,241.0,0.0,360.0,4,270.0,14.928571428571429,3.2
270,SC10,SC10_20240125,-5.768998281229633,202.0,12.0,390.0,5,270.0,15.714285714285714,3.2
270,SC10,SC10_20240125,-6.316359597656378,268.0,0.0,420.0,6,270.0,16.535714285714285,3.2
270,SC10,SC10_20240125,-6.3578611797342,270.0,6.0,450.0,7,270.0,17.178571428571427,3.2
270,SC10,SC10_20240125,-6.082201995573399,242.0,71.0,480.0,8,270.0,17.821428571428573,3.2
270,SC10,SC10_20240125,-5.4401218254147965,214.0,203.0,510.0,9,270.0,18.142857142857142,3.2
270,SC10,SC10_20240126,-4.594700892207039,97.0,0.0,270.0,1,270.0,14.5,2.0
270,SC10,SC10_20240126,-4.414004962442103,95.0,0.0,300.0,2,270.0,16.0,2.0
270,SC10,SC10_20240126,-4.101565929702347,89.0,22.0,330.0,3,270.0,17.357142857142858,2.0
270,SC10,SC10_20240126,-3.4760266448864496,78.0,14.0,360.0,4,270.0,18.678571428571427,2.0
270,SC10,SC10_20240126,-3.6840314986403864,68.0,0.0,390.0,5,270.0,19.714285714285715,2.0
270,SC10,SC10_20240126,-4.3267487109222245,137.0,14.0,420.0,6,270.0,20.75,2.0
270,SC10,SC10_20240126,1.912931182772389,12.0,7.0,450.0,7,270.01666666666665,21.428571428571427,2.0
270,SC10,SC10_20240126,1.912931182772389,5.0,5.0,480.0,8,270.0,21.964285714285715,2.0
270,SC10,SC10_20240126,1.7099759466766968,2.0,2.0,510.0,9,270.0,22.321428571428573,2.0
270,SC10,SC10_20240127,0.0,0.0,0.0,270.0,1,270.0,15.857142857142858,1.3
270,SC10,SC10_20240127,0.0,0.0,0.0,300.0,2,270.0,17.571428571428573,1.6
270,SC10,SC10_20240127,0.0,0.0,0.0,330.0,3,270.0,19.071428571428573,1.6
270,SC10,SC10_20240127,0.0,0.0,0.0,360.0,4,270.0,20.392857142857142,1.6
270,SC10,SC10_20240127,0.0,0.0,0.0,413.95,5,293.96666666666664,21.678571428571427,1.6
270,SC10,SC10_20240127,0.0,0.0,0.0,443.95,6,293.95,22.464285714285715,1.6
270,SC10,SC10_20240127,0.0,0.0,0.0,473.95,7,293.95,22.928571428571427,1.6
270,SC10,SC10_20240127,0.0,0.0,0.0,503.95,8,293.95,23.071428571428573,1.6
270,SC10,SC10_20240127,0.0,0.0,0.0,533.95,9,293.95,23.0,1.6
270,SC10,SC10_20240128,0.0,0.0,0.0,270.0,1,270.0,18.964285714285715,
270,SC10,SC10_20240128,0.0,0.0,0.0,300.0,2,270.0,20.392857142857142,
270,SC10,SC10_20240128,0.0,0.0,0.0,330.0,3,270.0,22.178571428571427,
270,SC10,SC10_20240128,0.0,0.0,0.0,360.0,4,270.0,24.035714285714285,
270,SC10,SC10_20240128,0.0,0.0,0.0,390.0,5,270.0,25.892857142857142,
270,SC10,SC10_20240128,0.0,0.0,0.0,420.0,6,270.0,27.571428571428573,
270,SC10,SC10_20240128,0.0,0.0,0.0,450.0,7,270.0,28.892857142857142,
270,SC10,SC10_20240128,0.0,0.0,0.0,480.0,8,270.0,30.035714285714285,
270,SC10,SC10_20240128,0.0,0.0,0.0,510.0,9,270.0,30.607142857142858,
270,SC10,SC10_20240129,-1.912931182772389,7.0,0.0,270.0,1,270.0,16.321428571428573,
270,SC10,SC10_20240129,-1.912931182772389,7.0,0.0,300.0,2,270.0,17.642857142857142,
270,SC10,SC10_20240129,-2.0,8.0,3.0,330.0,3,270.0,19.214285714285715,
270,SC10,SC10_20240129,-1.912931182772389,7.0,0.0,360.0,4,270.0,20.821428571428573,
270,SC10,SC10_20240129,-1.7099759466766968,8.0,0.0,390.0,5,270.0,22.392857142857142,
270,SC10,SC10_20240129,1.912931182772389,2.0,0.0,420.0,6,270.0,23.464285714285715,0.0
270,SC10,SC10_20240129,2.46621207433047,0.0,0.0,450.0,7,270.0,24.107142857142858,0.0
270,SC10,SC10_20240129,2.8438669798515654,0.0,0.0,480.0,8,270.0,24.535714285714285,0.0
270,SC10,SC10_20240129,1.4422495703074083,0.0,0.0,510.0,9,270.0,24.892857142857142,0.0
270,SC10,SC10_20240130,-1.2599210498948732,2.0,0.0,270.0,1,270.0,13.0,
270,SC10,SC10_20240130,-1.2599210498948732,2.0,0.0,300.0,2,270.0,14.428571428571429,
270,SC10,SC10_20240130,0.0,3.0,0.0,330.0,3,270.0,15.928571428571429,
270,SC10,SC10_20240130,1.2599210498948732,1.0,1.0,360.0,4,270.0,17.035714285714285,
270,SC10,SC10_20240130,0.0,2.0,0.0,390.0,5,270.0,17.892857142857142,
270,SC10,SC10_20240130,1.5874010519681994,3.0,0.0,420.0,6,270.0,18.571428571428573,
270,SC10,SC10_20240130,1.912931182772389,0.0,0.0,450.0,7,270.0,19.142857142857142,
270,SC10,SC10_20240130,2.0,0.0,0.0,480.0,8,270.0,19.285714285714285,
270,SC10,SC10_20240130,1.7099759466766968,0.0,0.0,510.0,9,270.0,19.035714285714285,
270,SC10,SC10_20240131,-1.7099759466766968,5.0,0.0,270.0,1,270.0,13.142857142857142,
270,SC10,SC10_20240131,-1.912931182772389,7.0,0.0,300.0,2,270.0,13.714285714285714,
270,SC10,SC10_20240131,-1.912931182772389,7.0,0.0,330.0,3,270.0,14.214285714285714,
270,SC10,SC10_20240131,-1.912931182772389,7.0,0.0,360.0,4,270.0,14.607142857142858,
270,SC10,SC10_20240131,-2.0,8.0,0.0,390.0,5,270.0,15.0,
270,SC10,SC10_20240131,-1.7099759466766968,5.0,0.0,420.0,6,270.0,15.428571428571429,
270,SC10,SC10_20240131,-2.080083823051904,9.0,0.0,450.0,7,270.0,15.607142857142858,
270,SC10,SC10_20240131,-1.4422495703074083,3.0,0.0,480.0,8,270.0,15.714285714285714,
270,SC10,SC10_20240131,-1.0,1.0,0.0,510.0,9,270.0,15.785714285714286,
270,SC12,SC12_20240127,2.9624960684073702,13.0,0.0,270.0,1,270.0,18.607142857142858,1.6
270,SC12,SC12_20240128,-3.0365889718756622,28.0,0.0,270.0,1,270.0,18.214285714285715,1.8
270,SC12,SC12_20240128,-3.332221851645953,37.0,0.0,300.0,2,270.01666666666665,19.071428571428573,2.4
270,SC12,SC12_20240128,-2.668401648721945,19.0,5.0,330.0,3,270.0,20.107142857142858,2.8
270,SC12,SC12_20240128,-1.8171205928321397,6.0,6.0,360.0,4,270.0,21.214285714285715,2.8
270,SC12,SC12_20240128,-1.8171205928321397,6.0,6.0,390.0,5,270.0,22.178571428571427,2.8
270,SC12,SC12_20240128,-1.8171205928321397,6.0,6.0,420.0,6,270.0,23.035714285714285,3.0
270,SC12,SC12_20240128,-2.4101422641752297,15.0,15.0,450.0,7,270.0,23.964285714285715,3.0
270,SC12,SC12_20240128,-1.7099759466766968,5.0,5.0,480.0,8,270.0,24.857142857142858,3.0
270,SC12,SC12_20240128,-1.4422495703074083,3.0,3.0,510.0,9,270.0,25.035714285714285,3.0
270,SC12,SC12_20240129,-2.2239800905693152,15.0,0.0,270.0,1,270.0,15.5,1.8
270,SC12,SC12_20240129,-1.2599210498948732,15.0,0.0,300.0,2,270.0,16.214285714285715,2.2
270,SC12,SC12_20240129,-2.2894284851066637,15.0,13.0,330.0,3,270.0,17.071428571428573,3.0
270,SC12,SC12_20240129,-2.2239800905693152,13.0,10.0,360.0,4,270.0,17.892857142857142,3.0
270,SC12,SC12_20240129,-2.4101422641752297,14.0,14.0,390.0,5,270.0,18.5,5.1
270,SC12,SC12_20240129,-2.080083823051904,13.0,13.0,420.0,6,270.0,18.75,5.1
270,SC12,SC12_20240129,1.0,4.0,4.0,450.0,7,270.0,19.071428571428573,5.1
270,SC12,SC12_20240129,-2.080083823051904,13.0,13.0,480.0,8,270.0,19.25,5.1
270,SC12,SC12_20240129,2.2894284851066637,3.0,3.0,510.0,9,270.0,19.321428571428573,5.1
270,SC12,SC12_20240130,-2.7144176165949063,71.0,0.0,270.0,1,270.0,12.214285714285714,3.0
270,SC12,SC12_20240130,-3.332221851645953,79.0,11.0,300.0,2,270.0,13.285714285714286,3.0
270,SC12,SC12_20240130,-3.361975406798963,76.0,23.0,330.0,3,270.0,14.285714285714286,3.0
270,SC12,SC12_20240130,-4.848807585839879,139.0,138.0,360.0,4,269.98333333333335,15.035714285714286,3.2
270,SC12,SC12_20240130,-3.2710663101885897,51.0,49.0,390.0,5,270.0,15.571428571428571,3.2
270,SC12,SC12_20240130,-4.848807585839879,133.0,128.0,420.0,6,270.0,15.928571428571429,3.2
270,SC12,SC12_20240130,1.912931182772389,52.0,46.0,450.0,7,270.0,16.321428571428573,3.4
270,SC12,SC12_20240130,-4.379519139887889,143.0,100.0,480.0,8,270.0,16.214285714285715,3.4
270,SC12,SC12_20240130,-1.0,52.0,47.0,510.0,9,270.0,16.0,3.4
270,SC12,SC12_20240131,-2.802039330655387,47.0,0.0,270.0,1,270.0,12.964285714285714,6.3
270,SC12,SC12_20240131,-2.668401648721945,47.0,1.0,300.0,2,270.0,13.392857142857142,6.3
270,SC12,SC12_20240131,-4.732623491163368,133.0,0.0,330.0,3,270.0,13.785714285714286,6.3
270,SC12,SC12_20240131,-2.7144176165949063,55.0,2.0,360.0,4,270.0,14.071428571428571,6.3
270,SC12,SC12_20240131,-3.3019272488946263,51.0,0.0,390.0,5,270.0,14.357142857142858,6.3
270,SC12,SC12_20240131,-4.9596756638423,149.0,10.0,420.0,6,270.0,14.571428571428571,6.3
270,SC12,SC12_20240131,-2.7589241763811203,36.0,4.0,450.0,7,270.0,14.642857142857142,6.3
270,SC12,SC12_20240131,-2.0,32.0,0.0,480.0,8,270.0,14.714285714285714,6.3
270,SC12,SC12_20240131,1.912931182772389,20.0,0.0,510.0,9,270.0,14.714285714285714,5.9
270,SC12,SC12_20240201,-1.2599210498948732,8.0,0.0,270.0,1,270.0,12.392857142857142,3.0
270,SC12,SC12_20240201,1.0,8.0,0.0,300.0,2,270.0,12.714285714285714,3.0
270,SC12,SC12_20240201,-1.0,8.0,0.0,330.0,3,270.0,13.142857142857142,3.2
270,SC12,SC12_20240201,-1.4422495703074083,9.0,0.0,360.0,4,270.0,13.607142857142858,3.2
270,SC12,SC12_20240201,-1.7099759466766968,9.0,4.0,390.0,5,270.0,13.964285714285714,3.2
270,SC12,SC12_20240201,-1.5874010519681994,9.0,0.0,420.0,6,270.01666666666665,14.321428571428571,3.2
270,SC12,SC12_20240201,1.2599210498948732,10.0,0.0,450.0,7,270.0,14.857142857142858,3.2
270,SC12,SC12_20240201,2.2239800905693152,10.0,0.0,480.0,8,270.0,15.464285714285714,3.2
270,SC12,SC12_20240201,2.802039330655387,7.0,6.0,510.0,9,270.0,15.821428571428571,3.2
270,SC12,SC12_20240202,-2.080083823051904,26.0,0.0,270.0,1,270.0,9.892857142857142,3.0
270,SC12,SC12_20240202,-2.154434690031884,26.0,0.0,300.0,2,270.0,10.571428571428571,3.2
270,SC12,SC12_20240202,-2.2239800905693152,35.0,0.0,330.0,3,270.0,11.214285714285714,3.2
270,SC12,SC12_20240202,-1.912931182772389,33.0,33.0,360.0,4,270.0,11.821428571428571,3.2
270,SC12,SC12_20240202,-1.0,16.0,16.0,390.0,5,270.0,12.25,3.4
270,SC12,SC12_20240202,-1.912931182772389,15.0,14.0,420.0,6,270.0,12.571428571428571,3.4
270,SC12,SC12_20240202,-1.0,16.0,14.0,450.0,7,270.0,12.75,3.4
270,SC12,SC12_20240202,0.0,16.0,14.0,480.0,8,270.0,13.035714285714286,3.4
270,SC12,SC12_20240202,-2.2239800905693152,26.0,25.0,510.0,9,270.0,13.214285714285714,3.7
270,SC12,SC12_20240203,2.080083823051904,17.0,1.0,270.0,1,270.0,9.964285714285714,2.0
270,SC12,SC12_20240203,2.080083823051904,17.0,1.0,300.0,2,270.0,10.607142857142858,2.6
270,SC12,SC12_20240203,1.2599210498948732,16.0,1.0,330.0,3,270.0,11.178571428571429,2.6
270,SC12,SC12_20240203,1.2599210498948732,16.0,15.0,360.0,4,270.0,11.714285714285714,2.6
270,SC12,SC12_20240203,1.0,17.0,2.0,390.0,5,270.0,12.107142857142858,2.6
270,SC12,SC12_20240203,-2.080083823051904,17.0,1.0,420.0,6,270.0,12.357142857142858,2.6
270,SC12,SC12_20240203,1.0,17.0,0.0,450.0,7,270.0,12.428571428571429,2.6
270,SC12,SC12_20240203,1.0,17.0,0.0,480.0,8,270.0,12.464285714285714,2.6
270,SC12,SC12_20240203,1.0,17.0,0.0,510.0,9,270.0,12.5,2.6
270,SC1,SC1_20231117,-3.8485011312768047,108.0,0.0,270.0,1,270.0,16.472727272727273,5.9
270,SC1,SC1_20231117,-1.5874010519681994,72.0,0.0,300.0,2,270.0,16.054545454545455,5.9
270,SC1,SC1_20231117,-2.8438669798515654,74.0,0.0,330.0,3,270.0,15.781818181818181,5.9
270,SC1,SC1_20231118,0.0,56.0,0.0,269.98333333333335,1,269.98333333333335,16.945454545454545,4.9
270,SC1,SC1_20231118,1.912931182772389,33.0,0.0,299.98333333333335,2,270.0,17.163636363636364,4.9
270,SC1,SC1_20231118,1.4422495703074083,44.0,0.0,329.98333333333335,3,270.0,17.272727272727273,4.7
270,SC1,SC1_20231118,-2.2239800905693152,55.0,0.0,359.98333333333335,4,270.0,17.4,4.7
270,SC1,SC1_20231118,-2.8438669798515654,51.0,0.0,389.98333333333335,5,270.0,17.509090909090908,4.7
270,SC1,SC1_20231118,1.4422495703074083,42.0,0.0,419.96666666666664,6,269.98333333333335,17.581818181818182,4.7
270,SC1,SC1_20231118,-1.912931182772389,48.0,0.0,449.98333333333335,7,270.0,17.581818181818182,4.7
270,SC1,SC1_20231118,-1.5874010519681994,46.0,0.0,479.98333333333335,8,270.0,17.672727272727272,4.5
270,SC1,SC1_20231118,-3.503398060386724,46.0,0.0,509.98333333333335,9,270.0,17.6,4.5
270,SC1,SC1_20231119,-1.2599210498948732,11.0,0.0,270.0,1,270.0,12.872727272727273,3.4
270,SC1,SC1_20231119,-1.8171205928321397,14.0,0.0,300.0,2,270.0,13.272727272727273,3.4
270,SC1,SC1_20231119,-2.4101422641752297,21.0,0.0,330.0,3,270.0,13.818181818181818,3.4
270,SC1,SC1_20231119,-1.912931182772389,13.0,3.0,360.0,4,270.0,14.4,4.3
270,SC1,SC1_20231119,-2.0,12.0,0.0,390.0,5,270.0,14.945454545454545,4.3
270,SC1,SC1_20231119,-2.571281590658235,21.0,0.0,420.0,6,270.0,15.454545454545455,4.3
270,SC1,SC1_20231119,-2.668401648721945,19.0,0.0,450.0,7,270.0,15.963636363636363,4.5
270,SC1,SC1_20231119,-2.3513346877207573,14.0,0.0,480.0,8,270.0,16.418181818181818,4.5
270,SC1,SC1_20231119,-2.154434690031884,10.0,0.0,510.0,9,270.0,16.745454545454546,4.5
270,SC1,SC1_20231120,0.0,5.0,0.0,270.0,1,270.0,12.178571428571429,3.7
270,SC1,SC1_20231120,-1.2599210498948732,4.0,0.0,300.0,2,270.0,13.107142857142858,3.7
270,SC1,SC1_20231120,-1.0,3.0,0.0,330.0,3,269.98333333333335,14.214285714285714,3.7
270,SC1,SC1_20231120,0.0,2.0,2.0,360.0,4,270.0,15.357142857142858,3.7
270,SC1,SC1_20231120,-1.2599210498948732,3.0,0.0,390.0,5,270.0,16.392857142857142,3.7
270,SC1,SC1_20231120,-1.4422495703074083,3.0,0.0,420.0,6,270.0,17.214285714285715,6.3
270,SC1,SC1_20231120,-1.5874010519681994,4.0,0.0,450.0,7,270.0,17.75,6.3
270,SC1,SC1_20231120,-1.7099759466766968,5.0,0.0,480.0,8,270.0,18.107142857142858,6.3
270,SC1,SC1_20231120,-1.4422495703074083,3.0,0.0,510.0,9,270.0,18.25,6.3
270,SC1,SC1_20231121,0.0,0.0,0.0,270.0,1,270.0,16.107142857142858,3.0
270,SC1,SC1_20231121,0.0,0.0,0.0,300.0,2,269.98333333333335,16.892857142857142,3.0
270,SC1,SC1_20231121,0.0,0.0,0.0,330.0,3,270.0,17.642857142857142,3.0
270,SC1,SC1_20231121,0.0,0.0,0.0,360.0,4,270.0,18.178571428571427,3.0
270,SC1,SC1_20231121,0.0,0.0,0.0,390.0,5,270.0,18.714285714285715,3.0
270,SC1,SC1_20231121,0.0,0.0,0.0,420.0,6,270.0,19.214285714285715,3.0
270,SC1,SC1_20231121,0.0,0.0,0.0,450.0,7,270.0,19.714285714285715,3.0
270,SC1,SC1_20231121,0.0,0.0,0.0,480.0,8,270.0,20.071428571428573,3.0
270,SC1,SC1_20231121,0.0,0.0,0.0,510.0,9,270.0,20.214285714285715,3.0
270,SC1,SC1_20231121,0.0,0.0,0.0,810.0,10,270.0,15.357142857142858,2.0
270,SC1,SC1_20231121,0.0,0.0,0.0,840.0,11,270.0,14.821428571428571,2.0
270,SC1,SC1_20231121,0.0,0.0,0.0,870.0,12,270.0,14.5,2.0
270,SC1,SC1_20231121,0.0,0.0,0.0,900.0,13,270.0,14.357142857142858,2.0
270,SC1,SC1_20231121,0.0,0.0,0.0,930.0,14,270.0,14.321428571428571,2.0
270,SC1,SC1_20231121,0.0,0.0,0.0,960.0,15,270.0,14.428571428571429,2.0
270,SC1,SC1_20231121,0.0,0.0,0.0,990.0,16,270.0,14.392857142857142,1.6
270,SC1,SC1_20231122,0.0,0.0,0.0,270.0,1,270.0,12.142857142857142,1.6
270,SC1,SC1_20231122,0.0,0.0,0.0,300.0,2,270.0,11.892857142857142,1.6
270,SC1,SC1_20231122,0.0,0.0,0.0,330.0,3,270.0,11.678571428571429,1.6
270,SC1,SC1_20231122,0.0,0.0,0.0,360.0,4,270.0,11.642857142857142,1.6
270,SC1,SC1_20231122,0.0,0.0,0.0,390.0,5,270.0,11.642857142857142,1.6
270,SC1,SC1_20231122,0.0,0.0,0.0,420.0,6,270.0,11.714285714285714,1.6
270,SC1,SC1_20231122,0.0,0.0,0.0,450.01666666666665,7,270.01666666666665,11.821428571428571,1.6
270,SC1,SC1_20231122,0.0,0.0,0.0,480.0,8,270.0,12.0,1.6
270,SC1,SC1_20231122,0.0,0.0,0.0,510.0,9,270.0,12.321428571428571,1.6
270,SC1,SC1_20231122,0.0,0.0,0.0,810.0,10,270.0,19.357142857142858,3.2
270,SC1,SC1_20231122,0.0,0.0,0.0,840.0,11,270.0,19.714285714285715,3.2
270,SC1,SC1_20231122,0.0,0.0,0.0,870.0166666666667,12,270.01666666666665,20.107142857142858,3.2
270,SC1,SC1_20231122,0.0,0.0,0.0,900.0,13,270.0,20.392857142857142,3.2
270,SC1,SC1_20231122,0.0,0.0,0.0,930.0,14,270.0,20.357142857142858,3.2
270,SC1,SC1_20231122,0.0,0.0,0.0,960.0,15,270.0,20.285714285714285,3.2
270,SC1,SC1_20231122,0.0,0.0,0.0,990.0,16,270.0,20.071428571428573,3.2
270,SC1,SC1_20231122,0.0,0.0,0.0,1020.0,17,270.0,19.607142857142858,3.2
270,SC1,SC1_20231122,0.0,0.0,0.0,1050.0,18,270.0,18.928571428571427,3.2
270,SC1,SC1_20231122,0.0,0.0,0.0,1350.0,19,270.0,13.321428571428571,1.8
270,SC1,SC1_20231122,0.0,0.0,0.0,1380.0,20,270.0,13.178571428571429,1.8
270,SC1,SC1_20231122,0.0,0.0,0.0,1410.0,21,270.0,13.071428571428571,1.8
270,SC1,SC1_20231123,0.0,0.0,0.0,270.0,1,270.0,11.857142857142858,1.3
270,SC1,SC1_20231123,0.0,0.0,0.0,299.98333333333335,2,269.98333333333335,11.857142857142858,1.3
270,SC1,SC1_20231123,0.0,0.0,0.0,330.0,3,270.0,11.892857142857142,1.3
270,SC1,SC1_20231123,0.0,0.0,0.0,360.0,4,270.0,11.964285714285714,1.8
270,SC1,SC1_20231123,0.0,0.0,0.0,390.0,5,270.0,12.035714285714286,1.8
270,SC1,SC1_20231123,0.0,0.0,0.0,420.0,6,270.0,11.964285714285714,1.8
270,SC1,SC1_20231123,0.0,0.0,0.0,450.01666666666665,7,270.01666666666665,11.857142857142858,1.8
270,SC1,SC1_20231123,0.0,0.0,0.0,480.0,8,270.0,11.857142857142858,1.8
270,SC1,SC1_20231123,0.0,0.0,0.0,510.0,9,270.0,11.964285714285714,1.8
270,SC1,SC1_20231123,0.0,0.0,0.0,810.0,10,270.0,16.107142857142858,5.3
270,SC1,SC1_20231123,0.0,0.0,0.0,840.0,11,270.0,16.428571428571427,5.3
270,SC1,SC1_20231123,0.0,0.0,0.0,870.0,12,270.0,16.535714285714285,5.5
270,SC1,SC1_20231123,0.0,0.0,0.0,900.0,13,270.0,16.535714285714285,5.5
270,SC1,SC1_20231123,0.0,0.0,0.0,930.0,14,270.0,16.357142857142858,5.5
270,SC1,SC1_20231123,0.0,0.0,0.0,960.0,15,270.0,16.071428571428573,5.5
270,SC1,SC1_20231123,0.0,0.0,0.0,990.0,16,270.0,15.75,5.5
270,SC1,SC1_20231123,0.0,0.0,0.0,1020.0,17,270.0,15.464285714285714,5.5
270,SC1,SC1_20231123,0.0,0.0,0.0,1050.0,18,270.0,15.071428571428571,5.5
270,SC1,SC1_20231123,0.0,0.0,0.0,1350.0,19,270.0,13.821428571428571,4.5
270,SC1,SC1_20231123,0.0,0.0,0.0,1380.0,20,270.0,13.785714285714286,4.5
270,SC1,SC1_20231123,0.0,0.0,0.0,1410.0,21,270.0,13.642857142857142,4.5
270,SC1,SC1_20231124,0.0,0.0,0.0,270.0,1,270.0,9.607142857142858,0.5
270,SC1,SC1_20231124,0.0,0.0,0.0,300.0,2,270.0,9.428571428571429,0.5
270,SC1,SC1_20231124,0.0,0.0,0.0,330.0,3,270.0,9.285714285714286,0.5
270,SC1,SC1_20231124,0.0,0.0,0.0,360.0,4,270.0,9.178571428571429,0.5
270,SC1,SC1_20231124,0.0,0.0,0.0,390.0,5,270.0,9.071428571428571,0.4
270,SC1,SC1_20231124,0.0,0.0,0.0,420.0,6,270.0,9.0,0.4
270,SC1,SC1_20231124,0.0,0.0,0.0,450.0,7,270.0,8.928571428571429,0.4
270,SC1,SC1_20231124,0.0,0.0,0.0,480.0,8,270.0,9.071428571428571,0.5
270,SC1,SC1_20231124,0.0,0.0,0.0,510.0,9,270.0,9.357142857142858,0.5
270,SC1,SC1_20231124,0.0,0.0,0.0,810.0,10,270.0,15.285714285714286,4.5
270,SC1,SC1_20231124,0.0,0.0,0.0,840.0,11,270.0,15.5,4.5
270,SC1,SC1_20231124,0.0,0.0,0.0,870.0,12,270.0,15.678571428571429,4.5
270,SC1,SC1_20231124,0.0,0.0,0.0,900.0,13,270.0,15.75,4.5
270,SC1,SC1_20231124,0.0,0.0,0.0,930.0,14,270.0,15.607142857142858,4.5
270,SC1,SC1_20231124,0.0,0.0,0.0,960.0,15,270.0,15.428571428571429,4.5
270,SC1,SC1_20231124,0.0,0.0,0.0,990.0,16,270.0,15.392857142857142,4.5
270,SC1,SC1_20231124,0.0,0.0,0.0,1020.0,17,270.0,15.321428571428571,4.5
270,SC1,SC1_20231124,0.0,0.0,0.0,1050.0,18,270.0,15.0,4.5
270,SC1,SC1_20231124,0.0,0.0,0.0,1350.0,19,270.0,8.464285714285714,1.3
270,SC1,SC1_20231124,0.0,0.0,0.0,1380.0,20,270.0,8.285714285714286,1.3
270,SC1,SC1_20231124,0.0,0.0,0.0,1410.0,21,270.0,8.142857142857142,1.3
270,SC1,SC1_20231125,0.0,0.0,0.0,270.0,1,270.0,6.714285714285714,1.6
270,SC1,SC1_20231125,0.0,0.0,0.0,300.0,2,270.0,6.714285714285714,1.6
270,SC1,SC1_20231125,0.0,0.0,0.0,330.0,3,270.0,6.714285714285714,1.6
270,SC1,SC1_20231125,0.0,0.0,0.0,360.0,4,270.0,6.714285714285714,1.6
270,SC1,SC1_20231125,0.0,0.0,0.0,390.0,5,270.0,6.75,1.6
270,SC1,SC1_20231125,0.0,0.0,0.0,420.0,6,270.0,6.857142857142857,1.6
270,SC1,SC1_20231125,0.0,0.0,0.0,450.0,7,270.0,7.071428571428571,1.6
270,SC1,SC1_20231125,0.0,0.0,0.0,480.0,8,270.0,7.428571428571429,1.6
270,SC1,SC1_20231125,0.0,0.0,0.0,510.0,9,270.0,7.892857142857143,1.6
270,SC1,SC1_20231125,0.0,0.0,0.0,810.0,10,270.0,15.5,4.7
270,SC1,SC1_20231125,0.0,0.0,0.0,840.0,11,270.0,15.964285714285714,4.7
270,SC1,SC1_20231125,0.0,0.0,0.0,870.0,12,270.0,16.464285714285715,4.7
270,SC1,SC1_20231125,0.0,0.0,0.0,900.0,13,270.0,16.857142857142858,4.7
270,SC1,SC1_20231125,0.0,0.0,0.0,930.0,14,270.0,16.964285714285715,6.3
