"interval_label","anchor_strategy","model_id","formula","n_obs","r_sq","marginal_r2","aic","converged"
"30min","within_day","M19","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + s(max_gust) + temperature_avg + s(butterflies_direct_sun_t_lag)",1745,0.071064120449192,0.0882760931622727,6444.55907482741,TRUE
"30min","within_day","M20","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + s(temperature_avg) + s(butterflies_direct_sun_t_lag)",1745,0.0644672900191698,0.0809928004841499,6445.23902302955,TRUE
"30min","within_day","M21","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + s(max_gust) + s(temperature_avg) + s(butterflies_direct_sun_t_lag)",1745,0.0713919268664014,0.0886343872522042,6443.78286813606,TRUE
"30min","within_day","M22","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + temperature_avg + s(butterflies_direct_sun_t_lag) + s(time_within_day_t)",1745,0.0621700829286096,0.0814439561535824,6453.90816218098,TRUE
"30min","within_day","M23","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + s(temperature_avg) + s(butterflies_direct_sun_t_lag) + s(time_within_day_t)",1745,0.0636559117463739,0.0836158299653805,6452.73513573164,TRUE
"30min","within_day","M24","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + s(max_gust) + s(temperature_avg) + s(butterflies_direct_sun_t_lag) + s(time_within_day_t)",1745,0.0706970138585528,0.0915964865403052,6451.01493252954,TRUE
"30min","within_day","M25","butterfly_difference_cbrt ~ 1",1745,0,6.70590548890182e-06,6529.61073766642,TRUE
"30min","within_day","M26","butterfly_difference_cbrt ~ max_gust",1745,-0.00037590407352428,0.000205562109690138,6536.56966870639,TRUE
"30min","within_day","M27","butterfly_difference_cbrt ~ temperature_avg",1745,-0.000123799233005206,0.000454069473462715,6538.28054016956,TRUE
"30min","within_day","M28","butterfly_difference_cbrt ~ butterflies_direct_sun_t_lag",1745,0.0107464090824456,0.0115270452518171,6521.16528538529,TRUE
"30min","within_day","M29","butterfly_difference_cbrt ~ max_gust + temperature_avg",1745,-0.000289829826343846,0.000862584329417104,6544.80773155339,TRUE
"30min","within_day","M30","butterfly_difference_cbrt ~ max_gust + butterflies_direct_sun_t_lag",1745,0.0102534051220098,0.0116577353698145,6528.32672591793,TRUE
"30min","within_day","M31","butterfly_difference_cbrt ~ temperature_avg + butterflies_direct_sun_t_lag",1745,0.0112403931143986,0.0124516271279672,6528.74786339802,TRUE
"30min","within_day","M32","butterfly_difference_cbrt ~ max_gust + temperature_avg + butterflies_direct_sun_t_lag",1745,0.0109801074556597,0.0127765851341989,6535.44721916002,TRUE
"30min","within_day","M33","butterfly_difference_cbrt ~ max_gust * temperature_avg",1745,0.000561176297891319,0.00228725694922227,6552.00990073848,TRUE
"30min","within_day","M34","butterfly_difference_cbrt ~ max_gust * butterflies_direct_sun_t_lag",1745,0.00968432236283512,0.0116599729687035,6539.59095120175,TRUE
"30min","within_day","M35","butterfly_difference_cbrt ~ temperature_avg * butterflies_direct_sun_t_lag",1745,0.0119452166497477,0.0137022945840262,6539.97658071625,TRUE
"30min","within_day","M36","butterfly_difference_cbrt ~ max_gust * temperature_avg + butterflies_direct_sun_t_lag",1745,0.0118597403490524,0.014266774887836,6542.64121646876,TRUE
"30min","within_day","M37","butterfly_difference_cbrt ~ max_gust * butterflies_direct_sun_t_lag + temperature_avg",1745,0.0104144039333756,0.0127802335287328,6546.7097599287,TRUE
"30min","within_day","M38","butterfly_difference_cbrt ~ temperature_avg * butterflies_direct_sun_t_lag + max_gust",1745,0.0117295717206679,0.0140634906989323,6546.59723848511,TRUE
"30min","within_day","M39","butterfly_difference_cbrt ~ max_gust * temperature_avg + max_gust * butterflies_direct_sun_t_lag + temperature_avg * butterflies_direct_sun_t_lag",1745,0.012240895588152,0.015728831883222,6564.67760313614,TRUE
"30min","within_day","M40","butterfly_difference_cbrt ~ max_gust * temperature_avg * butterflies_direct_sun_t_lag",1745,0.0210331434731399,0.0250158567235836,6561.48531335062,TRUE
"30min","within_day","M41","butterfly_difference_cbrt ~ s(temperature_avg) + s(butterflies_direct_sun_t_lag)",1745,0.0229918993557591,0.0263230594841769,6513.58637367649,TRUE
"30min","within_day","M42","butterfly_difference_cbrt ~ temperature_avg + s(butterflies_direct_sun_t_lag)",1745,0.0232223233488943,0.0264617283330393,6514.65616808906,TRUE
"30min","within_day","M43","butterfly_difference_cbrt ~ s(max_gust) + temperature_avg + s(butterflies_direct_sun_t_lag)",1745,0.0258813681273028,0.03004604345381,6516.55052802544,TRUE
"30min","within_day","M44","butterfly_difference_cbrt ~ s(temperature_avg) + s(butterflies_direct_sun_t_lag)",1745,0.0229918993557591,0.0263230594841769,6513.58637367649,TRUE
"30min","within_day","M45","butterfly_difference_cbrt ~ s(max_gust) + s(temperature_avg) + s(butterflies_direct_sun_t_lag)",1745,0.0279358048522304,0.0330311022844563,6515.130194908,TRUE
"30min","within_day","M46","butterfly_difference_cbrt ~ temperature_avg + s(butterflies_direct_sun_t_lag) + s(time_within_day_t)",1745,0.0209908006794575,0.0243893259478923,6523.30224963971,TRUE
"30min","within_day","M47","butterfly_difference_cbrt ~ s(temperature_avg) + s(butterflies_direct_sun_t_lag) + s(time_within_day_t)",1745,0.025081882031492,0.0298706271419856,6521.26874774145,TRUE
"30min","within_day","M48","butterfly_difference_cbrt ~ s(max_gust) + s(temperature_avg) + s(butterflies_direct_sun_t_lag) + s(time_within_day_t)",1745,0.0303132505839886,0.0366870107755999,6522.81589022631,TRUE
"30min","within_day","M49","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + ti(max_gust, butterflies_direct_sun_t_lag)",1745,0.0915735968857969,0.109147694400326,6401.04361233606,TRUE
"30min","within_day","M50","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + s(temperature_avg) + s(time_within_day_t) + ti(max_gust, butterflies_direct_sun_t_lag)",1745,0.0906346273172423,0.111137467093277,6417.62114594709,TRUE
"30min","within_day","M51","butterfly_difference_cbrt ~ ti(max_gust, butterflies_direct_sun_t_lag)",1745,0.0457138918957983,0.0507686750495167,6472.86204485415,TRUE
"30min","within_day","M52","butterfly_difference_cbrt ~ s(temperature_avg) + s(time_within_day_t) + ti(max_gust, butterflies_direct_sun_t_lag)",1745,0.047178051818049,0.0540699920428028,6487.91977135024,TRUE
"30min","within_day","M53","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + s(temperature_avg) + ti(max_gust, butterflies_direct_sun_t_lag)",1745,0.0917708977235084,0.109648542140248,6409.58806867499,TRUE
"30min","within_day","M54","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + ti(max_gust, temperature_avg)",1745,0.046863489265786,0.0597145884519564,6463.29738225213,TRUE
"30min","within_day","M55","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + ti(temperature_avg, butterflies_direct_sun_t_lag)",1745,0.0669627705647198,0.0813705216019379,6434.16311289656,TRUE
"60min","within_day","M1","butterfly_difference_cbrt ~ total_butterflies_t_lag",1702,-0.015105114002496,0.0346048696882838,6651.96136064853,TRUE
"60min","within_day","M2","butterfly_difference_cbrt ~ total_butterflies_t_lag + max_gust",1702,-0.0157057848143201,0.0345881822632458,6658.72737679943,TRUE
"60min","within_day","M3","butterfly_difference_cbrt ~ total_butterflies_t_lag + temperature_avg",1702,-0.00872356785745532,0.037045914806846,6658.93317290718,TRUE
"60min","within_day","M4","butterfly_difference_cbrt ~ total_butterflies_t_lag + butterflies_direct_sun_t_lag",1702,-0.0169557243360641,0.0449571380950058,6646.07798214892,TRUE
"60min","within_day","M5","butterfly_difference_cbrt ~ total_butterflies_t_lag + max_gust + temperature_avg",1702,-0.00957116850830575,0.0370929433365784,6665.4954818711,TRUE
"60min","within_day","M6","butterfly_difference_cbrt ~ total_butterflies_t_lag + max_gust + butterflies_direct_sun_t_lag",1702,-0.0170887414339362,0.0450786407369245,6652.78322133491,TRUE
"60min","within_day","M7","butterfly_difference_cbrt ~ total_butterflies_t_lag + temperature_avg + butterflies_direct_sun_t_lag",1702,-0.0074356911955844,0.048996267229279,6651.56703149748,TRUE
"60min","within_day","M8","butterfly_difference_cbrt ~ total_butterflies_t_lag + max_gust + temperature_avg + butterflies_direct_sun_t_lag",1702,-0.00826023482733906,0.0489863723456565,6658.19652432304,TRUE
"60min","within_day","M9","butterfly_difference_cbrt ~ total_butterflies_t_lag + max_gust * temperature_avg",1702,-0.00951660459491865,0.0375179028812046,6673.90751308037,TRUE
"60min","within_day","M10","butterfly_difference_cbrt ~ total_butterflies_t_lag + max_gust * butterflies_direct_sun_t_lag",1702,-0.00758184851108323,0.0533317044177501,6657.04160678923,TRUE
"60min","within_day","M11","butterfly_difference_cbrt ~ total_butterflies_t_lag + temperature_avg * butterflies_direct_sun_t_lag",1702,0.00434394695713292,0.0563637343584383,6654.12507178469,TRUE
"60min","within_day","M12","butterfly_difference_cbrt ~ total_butterflies_t_lag + max_gust * temperature_avg + butterflies_direct_sun_t_lag",1702,-0.00813684760113698,0.0494462141879584,6666.5466381849,TRUE
"60min","within_day","M13","butterfly_difference_cbrt ~ total_butterflies_t_lag + max_gust * butterflies_direct_sun_t_lag + temperature_avg",1702,0.00310143868961943,0.0582548560859978,6661.46941930495,TRUE
"60min","within_day","M14","butterfly_difference_cbrt ~ total_butterflies_t_lag + temperature_avg * butterflies_direct_sun_t_lag + max_gust",1702,0.00356974563301027,0.0563286295878075,6660.81870081323,TRUE
"60min","within_day","M15","butterfly_difference_cbrt ~ total_butterflies_t_lag + max_gust * temperature_avg + max_gust * butterflies_direct_sun_t_lag + temperature_avg * butterflies_direct_sun_t_lag",1702,0.0138775961746224,0.0655344115129995,6673.28791036402,TRUE
"60min","within_day","M16","butterfly_difference_cbrt ~ total_butterflies_t_lag + max_gust * temperature_avg * butterflies_direct_sun_t_lag",1702,0.0449547763691007,0.0852214038567967,6651.12939639527,TRUE
"60min","within_day","M17","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + s(temperature_avg) + s(butterflies_direct_sun_t_lag)",1702,0.0103524014684626,0.0784179855551254,6628.86832978425,TRUE
"60min","within_day","M18","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + temperature_avg + s(butterflies_direct_sun_t_lag)",1702,0.00915225150100907,0.0775507511024227,6629.73072686754,TRUE
"60min","within_day","M19","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + s(max_gust) + temperature_avg + s(butterflies_direct_sun_t_lag)",1702,0.00594168798221484,0.067259602701617,6640.80050567601,TRUE
"60min","within_day","M20","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + s(temperature_avg) + s(butterflies_direct_sun_t_lag)",1702,0.0103524014684626,0.0784179855551254,6628.86832978425,TRUE
"60min","within_day","M21","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + s(max_gust) + s(temperature_avg) + s(butterflies_direct_sun_t_lag)",1702,0.00860550728372622,0.0716818600283098,6639.50675218323,TRUE
"60min","within_day","M22","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + temperature_avg + s(butterflies_direct_sun_t_lag) + s(time_within_day_t)",1702,0.0474707180492515,0.11679875598766,6606.84997362105,TRUE
"60min","within_day","M23","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + s(temperature_avg) + s(butterflies_direct_sun_t_lag) + s(time_within_day_t)",1702,0.0475563042339125,0.116918310374078,6606.12727802108,TRUE
"60min","within_day","M24","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + s(max_gust) + s(temperature_avg) + s(butterflies_direct_sun_t_lag) + s(time_within_day_t)",1702,0.0515278626862083,0.121235950087525,6610.91284101116,TRUE
"60min","within_day","M25","butterfly_difference_cbrt ~ 1",1702,5.55111512312578e-16,0.030303969766547,6660.2471515113,TRUE
"60min","within_day","M26","butterfly_difference_cbrt ~ max_gust",1702,-0.000258904595771936,0.0306560248985495,6666.68551117448,TRUE
"60min","within_day","M27","butterfly_difference_cbrt ~ temperature_avg",1702,0.00735767411672883,0.0334623483071412,6662.80518826617,TRUE
"60min","within_day","M28","butterfly_difference_cbrt ~ butterflies_direct_sun_t_lag",1702,0.000782723510909689,0.0437312921171755,6652.65233685647,TRUE
"60min","within_day","M29","butterfly_difference_cbrt ~ max_gust + temperature_avg",1702,0.00681281965018765,0.0334873497763368,6669.51996701452,TRUE
"60min","within_day","M30","butterfly_difference_cbrt ~ max_gust + butterflies_direct_sun_t_lag",1702,0.000735401428199056,0.044296341401505,6658.77417502516,TRUE
"60min","within_day","M31","butterfly_difference_cbrt ~ temperature_avg + butterflies_direct_sun_t_lag",1702,0.0104200543911408,0.049439594904232,6652.95349635706,TRUE
"60min","within_day","M32","butterfly_difference_cbrt ~ max_gust + temperature_avg + butterflies_direct_sun_t_lag",1702,0.00984466321051358,0.0494388085573526,6659.69238194909,TRUE
"60min","within_day","M33","butterfly_difference_cbrt ~ max_gust * temperature_avg",1702,0.00737910245306861,0.0337790055309127,6677.75322669561,TRUE
"60min","within_day","M34","butterfly_difference_cbrt ~ max_gust * butterflies_direct_sun_t_lag",1702,0.009097005284742,0.0521932344279303,6662.30266943482,TRUE
"60min","within_day","M35","butterfly_difference_cbrt ~ temperature_avg * butterflies_direct_sun_t_lag",1702,0.0201228375902924,0.0557658487678955,6654.62341698713,TRUE
"60min","within_day","M36","butterfly_difference_cbrt ~ max_gust * temperature_avg + butterflies_direct_sun_t_lag",1702,0.0104360290240521,0.049949692026415,6667.87433796151,TRUE
"60min","within_day","M37","butterfly_difference_cbrt ~ max_gust * butterflies_direct_sun_t_lag + temperature_avg",1702,0.0198733973842035,0.0583775252688846,6661.79168036019,TRUE
"60min","within_day","M38","butterfly_difference_cbrt ~ temperature_avg * butterflies_direct_sun_t_lag + max_gust",1702,0.0195462890493391,0.055783436088004,6661.36814427456,TRUE
"60min","within_day","M39","butterfly_difference_cbrt ~ max_gust * temperature_avg + max_gust * butterflies_direct_sun_t_lag + temperature_avg * butterflies_direct_sun_t_lag",1702,0.0288886299012758,0.0650007243466099,6672.64751786178,TRUE
"60min","within_day","M40","butterfly_difference_cbrt ~ max_gust * temperature_avg * butterflies_direct_sun_t_lag",1702,0.0560561765721298,0.0825251931012366,6647.91912878273,TRUE
"60min","within_day","M41","butterfly_difference_cbrt ~ s(temperature_avg) + s(butterflies_direct_sun_t_lag)",1702,0.0198227652958737,0.0611226161243811,6643.94790175039,TRUE
"60min","within_day","M42","butterfly_difference_cbrt ~ temperature_avg + s(butterflies_direct_sun_t_lag)",1702,0.0196695272180347,0.0608958513052839,6644.71651972693,TRUE
"60min","within_day","M43","butterfly_difference_cbrt ~ s(max_gust) + temperature_avg + s(butterflies_direct_sun_t_lag)",1702,0.0222662602357406,0.0631619856124994,6650.38904149149,TRUE
"60min","within_day","M44","butterfly_difference_cbrt ~ s(temperature_avg) + s(butterflies_direct_sun_t_lag)",1702,0.0198227652958737,0.0611226161243811,6643.94790175039,TRUE
"60min","within_day","M45","butterfly_difference_cbrt ~ s(max_gust) + s(temperature_avg) + s(butterflies_direct_sun_t_lag)",1702,0.0230069475094643,0.0638625766953925,6649.519866518,TRUE
"60min","within_day","M46","butterfly_difference_cbrt ~ temperature_avg + s(butterflies_direct_sun_t_lag) + s(time_within_day_t)",1702,0.0585285770388916,0.103416370657263,6618.86544540257,TRUE
"60min","within_day","M47","butterfly_difference_cbrt ~ s(temperature_avg) + s(butterflies_direct_sun_t_lag) + s(time_within_day_t)",1702,0.0588096804352961,0.103658271411886,6618.19656614382,TRUE
"60min","within_day","M48","butterfly_difference_cbrt ~ s(max_gust) + s(temperature_avg) + s(butterflies_direct_sun_t_lag) + s(time_within_day_t)",1702,0.0632868201794535,0.107859672893603,6623.0081983057,TRUE
"60min","within_day","M49","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + ti(max_gust, butterflies_direct_sun_t_lag)",1702,0.0525644766228158,0.0914525803835288,6582.88115518687,TRUE
"60min","within_day","M50","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + s(temperature_avg) + s(time_within_day_t) + ti(max_gust, butterflies_direct_sun_t_lag)",1702,0.0905395072260821,0.128937541949174,6567.24196533887,TRUE
"60min","within_day","M51","butterfly_difference_cbrt ~ ti(max_gust, butterflies_direct_sun_t_lag)",1702,0.0615246887550653,0.0869082515980814,6591.69996426988,TRUE
"60min","within_day","M52","butterfly_difference_cbrt ~ s(temperature_avg) + s(time_within_day_t) + ti(max_gust, butterflies_direct_sun_t_lag)",1702,0.0997043871557597,0.125157987354001,6570.6432832615,TRUE
"60min","within_day","M53","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + s(temperature_avg) + ti(max_gust, butterflies_direct_sun_t_lag)",1702,0.0643562162811876,0.0965745128313042,6585.46090854855,TRUE
"60min","within_day","M54","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + ti(max_gust, temperature_avg)",1702,-0.0153732642148905,0.0357958224631424,6647.32806981353,TRUE
"60min","within_day","M55","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + ti(temperature_avg, butterflies_direct_sun_t_lag)",1702,0.0317742281990538,0.0927073281538974,6610.44418408003,TRUE
"90min","within_day","M1","butterfly_difference_cbrt ~ total_butterflies_t_lag",1638,-0.0136060870063837,0.0682504489784915,6422.61868491134,TRUE
"90min","within_day","M2","butterfly_difference_cbrt ~ total_butterflies_t_lag + max_gust",1638,-0.0113102163390102,0.0695369181703848,6428.7572062022,TRUE
"90min","within_day","M3","butterfly_difference_cbrt ~ total_butterflies_t_lag + temperature_avg",1638,0.00245181194023403,0.0760833723286254,6425.49396650048,TRUE
"90min","within_day","M4","butterfly_difference_cbrt ~ total_butterflies_t_lag + butterflies_direct_sun_t_lag",1638,-0.0204762873865381,0.0741552273007278,6398.96617133177,TRUE
"90min","within_day","M5","butterfly_difference_cbrt ~ total_butterflies_t_lag + max_gust + temperature_avg",1638,0.00136009740774889,0.075889417693259,6431.89992763562,TRUE
"90min","within_day","M6","butterfly_difference_cbrt ~ total_butterflies_t_lag + max_gust + butterflies_direct_sun_t_lag",1638,-0.0167223694752632,0.0761890700624659,6404.71927097459,TRUE
"90min","within_day","M7","butterfly_difference_cbrt ~ total_butterflies_t_lag + temperature_avg + butterflies_direct_sun_t_lag",1638,0.00251688226444668,0.0853292728629166,6397.43845584912,TRUE
"90min","within_day","M8","butterfly_difference_cbrt ~ total_butterflies_t_lag + max_gust + temperature_avg + butterflies_direct_sun_t_lag",1638,0.00139107458151411,0.0851075004135807,6403.83852791813,TRUE
"90min","within_day","M9","butterfly_difference_cbrt ~ total_butterflies_t_lag + max_gust * temperature_avg",1638,-0.000761567971387489,0.0762838613430566,6438.35293592168,TRUE
"90min","within_day","M10","butterfly_difference_cbrt ~ total_butterflies_t_lag + max_gust * butterflies_direct_sun_t_lag",1638,0.00449822427268687,0.0983073822228849,6389.0586797073,TRUE
"90min","within_day","M11","butterfly_difference_cbrt ~ total_butterflies_t_lag + temperature_avg * butterflies_direct_sun_t_lag",1638,0.00287055399923375,0.0861602976164083,6410.4925918482,TRUE
"90min","within_day","M12","butterfly_difference_cbrt ~ total_butterflies_t_lag + max_gust * temperature_avg + butterflies_direct_sun_t_lag",1638,-0.000744417987587731,0.0853594069521888,6410.19925222236,TRUE
"90min","within_day","M13","butterfly_difference_cbrt ~ total_butterflies_t_lag + max_gust * butterflies_direct_sun_t_lag + temperature_avg",1638,0.0250366357751672,0.109330118301789,6386.24980059395,TRUE
"90min","within_day","M14","butterfly_difference_cbrt ~ total_butterflies_t_lag + temperature_avg * butterflies_direct_sun_t_lag + max_gust",1638,0.00171739941366977,0.0859038232146271,6416.89486848049,TRUE
"90min","within_day","M15","butterfly_difference_cbrt ~ total_butterflies_t_lag + max_gust * temperature_avg + max_gust * butterflies_direct_sun_t_lag + temperature_avg * butterflies_direct_sun_t_lag",1638,0.0255801385819058,0.111782775078316,6406.94366890228,TRUE
"90min","within_day","M16","butterfly_difference_cbrt ~ total_butterflies_t_lag + max_gust * temperature_avg * butterflies_direct_sun_t_lag",1638,0.0530278342168932,0.137980208842878,6389.71121184854,TRUE
"90min","within_day","M17","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + s(temperature_avg) + s(butterflies_direct_sun_t_lag)",1638,0.0707308639217122,0.136136209978383,6314.31729491138,TRUE
"90min","within_day","M18","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + temperature_avg + s(butterflies_direct_sun_t_lag)",1638,0.0627874625108988,0.129502928444609,6320.7992444162,TRUE
"90min","within_day","M19","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + s(max_gust) + temperature_avg + s(butterflies_direct_sun_t_lag)",1638,0.0624524311376593,0.129856073251608,6328.40083961676,TRUE
"90min","within_day","M20","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + s(temperature_avg) + s(butterflies_direct_sun_t_lag)",1638,0.0707308639217122,0.136136209978383,6314.31729491138,TRUE
"90min","within_day","M21","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + s(max_gust) + s(temperature_avg) + s(butterflies_direct_sun_t_lag)",1638,0.0699973856719268,0.13640694309788,6321.73234092619,TRUE
"90min","within_day","M22","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + temperature_avg + s(butterflies_direct_sun_t_lag) + s(time_within_day_t)",1638,0.110169447904412,0.180952053465573,6288.54723117695,TRUE
"90min","within_day","M23","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + s(temperature_avg) + s(butterflies_direct_sun_t_lag) + s(time_within_day_t)",1638,0.118239169576556,0.187244154471092,6283.20790359165,TRUE
"90min","within_day","M24","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + s(max_gust) + s(temperature_avg) + s(butterflies_direct_sun_t_lag) + s(time_within_day_t)",1638,0.119860565467191,0.189698330655807,6289.76178116663,TRUE
"90min","within_day","M25","butterfly_difference_cbrt ~ 1",1638,0,0.0320207185069351,6498.27982073597,TRUE
"90min","within_day","M26","butterfly_difference_cbrt ~ max_gust",1638,0.00354075052617253,0.0365399229679105,6502.07224747164,TRUE
"90min","within_day","M27","butterfly_difference_cbrt ~ temperature_avg",1638,0.0191950568235353,0.049313539098623,6485.71799399541,TRUE
"90min","within_day","M28","butterfly_difference_cbrt ~ butterflies_direct_sun_t_lag",1638,0.00411143789203128,0.0458837971593522,6468.38636198474,TRUE
"90min","within_day","M29","butterfly_difference_cbrt ~ max_gust + temperature_avg",1638,0.018822463049984,0.0495164447759404,6492.12763035674,TRUE
"90min","within_day","M30","butterfly_difference_cbrt ~ max_gust + butterflies_direct_sun_t_lag",1638,0.0086942725614394,0.051264755510455,6471.2779384072,TRUE
"90min","within_day","M31","butterfly_difference_cbrt ~ temperature_avg + butterflies_direct_sun_t_lag",1638,0.0286777535560491,0.0671693523718662,6448.37678014756,TRUE
"90min","within_day","M32","butterfly_difference_cbrt ~ max_gust + temperature_avg + butterflies_direct_sun_t_lag",1638,0.0283473082889169,0.0673379073266087,6454.78079199489,TRUE
"90min","within_day","M33","butterfly_difference_cbrt ~ max_gust * temperature_avg",1638,0.0189093871311478,0.0504360809188099,6498.5548204803,TRUE
"90min","within_day","M34","butterfly_difference_cbrt ~ max_gust * butterflies_direct_sun_t_lag",1638,0.0271406710927702,0.0716182441893713,6456.71265363564,TRUE
"90min","within_day","M35","butterfly_difference_cbrt ~ temperature_avg * butterflies_direct_sun_t_lag",1638,0.0289621548914303,0.0681228521517792,6461.35025143373,TRUE
"90min","within_day","M36","butterfly_difference_cbrt ~ max_gust * temperature_avg + butterflies_direct_sun_t_lag",1638,0.0283531617700924,0.0680173058887815,6461.097474903,TRUE
"90min","within_day","M37","butterfly_difference_cbrt ~ max_gust * butterflies_direct_sun_t_lag + temperature_avg",1638,0.0491795861037039,0.0908570338035722,6437.03754783542,TRUE
"90min","within_day","M38","butterfly_difference_cbrt ~ temperature_avg * butterflies_direct_sun_t_lag + max_gust",1638,0.0286634296762023,0.0683115765335646,6467.74930072902,TRUE
"90min","within_day","M39","butterfly_difference_cbrt ~ max_gust * temperature_avg + max_gust * butterflies_direct_sun_t_lag + temperature_avg * butterflies_direct_sun_t_lag",1638,0.050523870830193,0.0934508099143394,6457.52717406002,TRUE
"90min","within_day","M40","butterfly_difference_cbrt ~ max_gust * temperature_avg * butterflies_direct_sun_t_lag",1638,0.07507494935043,0.117742683626813,6442.56756344677,TRUE
"90min","within_day","M41","butterfly_difference_cbrt ~ s(temperature_avg) + s(butterflies_direct_sun_t_lag)",1638,0.0698765660822891,0.0754167499437056,6402.91789369478,TRUE
"90min","within_day","M42","butterfly_difference_cbrt ~ temperature_avg + s(butterflies_direct_sun_t_lag)",1638,0.0624573760493372,0.0666196826591255,6411.31109450718,TRUE
"90min","within_day","M43","butterfly_difference_cbrt ~ s(max_gust) + temperature_avg + s(butterflies_direct_sun_t_lag)",1638,0.0635079060277525,0.0682355390350824,6418.76013732155,TRUE
"90min","within_day","M44","butterfly_difference_cbrt ~ s(temperature_avg) + s(butterflies_direct_sun_t_lag)",1638,0.0698765660822891,0.0754167499437056,6402.91789369478,TRUE
"90min","within_day","M45","butterfly_difference_cbrt ~ s(max_gust) + s(temperature_avg) + s(butterflies_direct_sun_t_lag)",1638,0.0714461903966795,0.0780545873954689,6410.3952853598,TRUE
"90min","within_day","M46","butterfly_difference_cbrt ~ temperature_avg + s(butterflies_direct_sun_t_lag) + s(time_within_day_t)",1638,0.107961703467041,0.146163133334971,6378.49068401134,TRUE
"90min","within_day","M47","butterfly_difference_cbrt ~ s(temperature_avg) + s(butterflies_direct_sun_t_lag) + s(time_within_day_t)",1638,0.116284074039449,0.125266998720109,6371.34012450842,TRUE
"90min","within_day","M48","butterfly_difference_cbrt ~ s(max_gust) + s(temperature_avg) + s(butterflies_direct_sun_t_lag) + s(time_within_day_t)",1638,0.120995751091544,0.131543394160847,6377.41963297844,TRUE
"90min","within_day","M49","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + ti(max_gust, butterflies_direct_sun_t_lag)",1638,0.0566591865185204,0.139796190735761,6312.95841311739,TRUE
"90min","within_day","M50","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + s(temperature_avg) + s(time_within_day_t) + ti(max_gust, butterflies_direct_sun_t_lag)",1638,0.130803744392864,0.205988096689441,6274.86834035561,TRUE
"90min","within_day","M51","butterfly_difference_cbrt ~ ti(max_gust, butterflies_direct_sun_t_lag)",1638,0.060195376840593,0.0947407212577969,6421.14686888362,TRUE
"90min","within_day","M52","butterfly_difference_cbrt ~ s(temperature_avg) + s(time_within_day_t) + ti(max_gust, butterflies_direct_sun_t_lag)",1638,0.141103235497394,0.153198297800679,6376.07990207341,TRUE
"90min","within_day","M53","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + s(temperature_avg) + ti(max_gust, butterflies_direct_sun_t_lag)",1638,0.0952415040369385,0.164653437165413,6302.36921340186,TRUE
"90min","within_day","M54","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + ti(max_gust, temperature_avg)",1638,-0.00644876373343894,0.084600569735167,6376.93662638135,TRUE
"90min","within_day","M55","butterfly_difference_cbrt ~ s(total_butterflies_t_lag) + ti(temperature_avg, butterflies_direct_sun_t_lag)",1638,0.0815067542154826,0.149489748263221,6297.16413083928,TRUE
"120min","within_day","M1","butterfly_difference_cbrt ~ total_butterflies_t_lag",1612,-0.0511558295885555,0.104434780380907,6229.18023734558,TRUE
"120min","within_day","M2","butterfly_difference_cbrt ~ total_butterflies_t_lag + max_gust",1612,-0.056890986133191,0.102336106980863,6235.01916736886,TRUE
"120min","within_day","M3","butterfly_difference_cbrt ~ total_butterflies_t_lag + temperature_avg",1612,-0.0164846769448768,0.12136351576501,6227.90573558004,TRUE
