"x","y","z"
12.4727272727273,45.3333333333333,-5.98666847448965
12.5818181818182,45.3333333333333,-6.19359077284903
12.6909090909091,45.3333333333333,-6.4007881318409
12.8,45.3333333333333,-6.608123021149
2,56.6666666666667,2.10702443055596
2.10909090909091,56.6666666666667,1.77915530744679
2.21818181818182,56.6666666666667,1.45428786221605
2.32727272727273,56.6666666666667,1.13542377274217
2.43636363636364,56.6666666666667,0.825564716903572
2.54545454545455,56.6666666666667,0.527712372578694
2.65454545454545,56.6666666666667,0.244868417645963
2.76363636363636,56.6666666666667,-0.0199654700161941
2.87272727272727,56.6666666666667,-0.263787612529346
2.98181818181818,56.6666666666667,-0.483596332015062
3.09090909090909,56.6666666666667,-0.676389950594915
3.2,56.6666666666667,-0.839166790390476
3.30909090909091,56.6666666666667,-0.968925173523315
3.41818181818182,56.6666666666667,-1.062663422115
3.52727272727273,56.6666666666667,-1.11737985828711
3.63636363636364,56.6666666666667,-1.13067320231829
3.74545454545455,56.6666666666667,-1.10470017600898
3.85454545454545,56.6666666666667,-1.0437086094224
3.96363636363636,56.6666666666667,-0.951957274416464
4.07272727272727,56.6666666666667,-0.833704942849086
4.18181818181818,56.6666666666667,-0.693210386578172
4.29090909090909,56.6666666666667,-0.53473237746163
4.4,56.6666666666667,-0.36252968735737
4.50909090909091,56.6666666666667,-0.1808610881233
4.61818181818182,56.6666666666667,0.00601464838266942
4.72727272727273,56.6666666666667,0.193838750302632
4.83636363636364,56.6666666666667,0.378352445778676
4.94545454545455,56.6666666666667,0.555296962952895
5.05454545454545,56.6666666666667,0.72041352996738
5.16363636363636,56.6666666666667,0.869610083948961
5.27272727272727,56.6666666666667,1.00146141974829
5.38181818181818,56.6666666666667,1.11668719154446
5.49090909090909,56.6666666666667,1.21606780751977
5.6,56.6666666666667,1.3003836758565
5.70909090909091,56.6666666666667,1.37041520473693
5.81818181818182,56.6666666666667,1.42694280234335
5.92727272727273,56.6666666666667,1.47074687685805
6.03636363636364,56.6666666666667,1.50260783646331
6.14545454545455,56.6666666666667,1.52330608934142
6.25454545454545,56.6666666666667,1.53362204367467
6.36363636363636,56.6666666666667,1.53433610764533
6.47272727272727,56.6666666666667,1.52622868943571
6.58181818181818,56.6666666666667,1.51008019722807
6.69090909090909,56.6666666666667,1.48667103920471
6.8,56.6666666666667,1.45678162354792
6.90909090909091,56.6666666666667,1.42107956268066
7.01818181818182,56.6666666666667,1.37978128598863
7.12727272727273,56.6666666666667,1.33299042709823
7.23636363636364,56.6666666666667,1.28081061963583
7.34545454545455,56.6666666666667,1.22334549722781
7.45454545454546,56.6666666666667,1.16069869350057
7.56363636363636,56.6666666666667,1.09297384208049
7.67272727272727,56.6666666666667,1.02027457659394
7.78181818181818,56.6666666666667,0.942704530667328
7.89090909090909,56.6666666666667,0.860367337927022
8,56.6666666666667,0.773366631999414
8.10909090909091,56.6666666666667,0.681806046510884
8.21818181818182,56.6666666666667,0.58578921508782
8.32727272727273,56.6666666666667,0.485419771356604
8.43636363636364,56.6666666666667,0.380801348943623
8.54545454545455,56.6666666666667,0.272037581475259
8.65454545454546,56.6666666666667,0.159232102577898
8.76363636363637,56.6666666666667,0.0424885458779239
8.87272727272727,56.6666666666667,-0.0780894549982749
8.98181818181818,56.6666666666667,-0.20239826642432
9.09090909090909,56.6666666666667,-0.330334254773824
9.2,56.6666666666667,-0.461793786420401
9.30909090909091,56.6666666666667,-0.59667322773767
9.41818181818182,56.6666666666667,-0.734868945099243
9.52727272727273,56.6666666666667,-0.876277304878738
9.63636363636364,56.6666666666667,-1.02079467344977
9.74545454545455,56.6666666666667,-1.16831741718595
9.85454545454546,56.6666666666667,-1.3187419024609
9.96363636363636,56.6666666666667,-1.47196449564824
10.0727272727273,56.6666666666667,-1.62788156312157
10.1818181818182,56.6666666666667,-1.78638947125451
10.2909090909091,56.6666666666667,-1.94738458642068
10.4,56.6666666666667,-2.1107632749937
10.5090909090909,56.6666666666667,-2.27642190334718
10.6181818181818,56.6666666666667,-2.44425683785473
10.7272727272727,56.6666666666667,-2.61416444488998
10.8363636363636,56.6666666666667,-2.78604109082653
10.9454545454545,56.6666666666667,-2.959783142038
11.0545454545455,56.6666666666667,-3.13528696489801
11.1636363636364,56.6666666666667,-3.31244892578017
